tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
1998-301,Auckland,Hard,32,A,19980112,9,101601,6.0,,Brett Steven,R,185.0,NZL,28.7,103026,,WC,Teo Susnjak,R,,NZL,20.4,6-1 6-2,3,R32,67.0,1.0,2.0,59.0,37.0,27.0,10.0,8.0,4.0,5.0,0.0,1.0,43.0,28.0,13.0,4.0,7.0,4.0,9.0,48.0,869.0,383.0,83.0
1998-301,Auckland,Hard,32,A,19980112,10,101735,,,Richard Fromberg,R,196.0,AUS,27.7,102223,,,Karim Alami,R,185.0,MAR,24.6,3-0 RET,3,R32,10.0,4.0,0.0,11.0,4.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,8.0,7.0,3.0,0.0,2.0,2.0,3.0,73.0,631.0,58.0,752.0
1998-301,Auckland,Hard,32,A,19980112,11,210013,,,Martin Damm Sr,R,188.0,CZE,25.4,102104,,,Christian Ruud,R,188.0,NOR,25.3,7-6(5) 6-3,3,R32,92.0,11.0,2.0,79.0,53.0,37.0,14.0,11.0,3.0,5.0,7.0,3.0,73.0,42.0,29.0,12.0,10.0,6.0,9.0,,,66.0,671.0
1998-301,Auckland,Hard,32,A,19980112,12,103103,3.0,,Dominik Hrbaty,R,183.0,SVK,20.0,101191,,,Richey Reneberg,R,180.0,USA,32.2,6-2 6-4,3,R32,62.0,3.0,4.0,52.0,28.0,20.0,16.0,9.0,0.0,1.0,2.0,4.0,59.0,29.0,20.0,12.0,9.0,2.0,6.0,39.0,930.0,68.0,654.0
1998-301,Auckland,Hard,32,A,19980112,13,101439,8.0,,Javier Sanchez,R,178.0,ESP,29.9,101917,,,Grant Stafford,R,188.0,RSA,26.6,6-4 7-5,3,R32,82.0,1.0,3.0,73.0,42.0,31.0,11.0,11.0,2.0,5.0,3.0,4.0,68.0,36.0,21.0,15.0,11.0,2.0,7.0,56.0,776.0,74.0,626.0
1998-301,Auckland,Hard,32,A,19980112,14,101475,,,Carlos Costa,R,183.0,ESP,29.7,102201,,,Lionel Roux,R,185.0,FRA,24.7,1-6 6-2 6-3,3,R32,104.0,5.0,4.0,81.0,50.0,39.0,13.0,12.0,4.0,6.0,1.0,2.0,88.0,47.0,34.0,18.0,12.0,12.0,15.0,54.0,781.0,60.0,721.0
1998-301,Auckland,Hard,32,A,19980112,15,102103,,Q,Michael Sell,R,180.0,USA,25.3,102025,,,Mikael Tillstrom,R,185.0,SWE,25.8,6-3 2-6 7-5,3,R32,126.0,1.0,2.0,96.0,63.0,36.0,17.0,15.0,7.0,12.0,0.0,2.0,105.0,59.0,28.0,29.0,14.0,6.0,11.0,159.0,282.0,87.0,526.0
1998-301,Auckland,Hard,32,A,19980112,16,102456,2.0,,Felix Mantilla,R,180.0,ESP,23.3,102394,,,Johan Van Herck,R,185.0,BEL,23.6,7-6(3) 6-3,3,R32,97.0,5.0,0.0,75.0,52.0,38.0,13.0,11.0,2.0,3.0,8.0,5.0,75.0,40.0,28.0,16.0,10.0,4.0,6.0,16.0,2110.0,70.0,638.0
1998-301,Auckland,Hard,32,A,19980112,17,102701,1.0,,Marcelo Rios,L,175.0,CHI,22.0,103066,,WC,Mark Nielsen,R,185.0,NZL,20.2,7-5 6-1,3,R16,69.0,9.0,0.0,41.0,19.0,18.0,18.0,9.0,0.0,0.0,1.0,2.0,63.0,34.0,19.0,15.0,10.0,6.0,10.0,10.0,2316.0,317.0,115.0
1998-301,Auckland,Hard,32,A,19980112,18,102202,,,Kenneth Carlsen,L,190.0,DEN,24.7,102131,,WC,Alistair Hunt,R,190.0,NZL,25.1,6-1 6-3,3,R16,62.0,5.0,2.0,42.0,26.0,24.0,10.0,8.0,1.0,1.0,3.0,4.0,53.0,37.0,24.0,2.0,8.0,6.0,10.0,96.0,504.0,231.0,181.0
1998-301,Auckland,Hard,32,A,19980112,19,101647,,,Byron Black,R,175.0,ZIM,28.2,101613,,,Malivai Washington,R,180.0,USA,28.5,6-0 6-4,3,R16,66.0,8.0,1.0,47.0,30.0,24.0,11.0,8.0,2.0,2.0,0.0,2.0,63.0,37.0,19.0,11.0,8.0,4.0,8.0,75.0,616.0,254.0,154.0
1998-301,Auckland,Hard,32,A,19980112,20,102652,,Q,Christian Vinck,L,183.0,GER,22.3,101543,5.0,,Jeff Tarango,L,180.0,USA,29.1,4-6 6-1 6-1,3,R16,92.0,8.0,4.0,74.0,48.0,35.0,13.0,12.0,4.0,5.0,6.0,7.0,66.0,42.0,30.0,7.0,12.0,1.0,6.0,131.0,343.0,57.0,767.0
1998-301,Auckland,Hard,32,A,19980112,21,101735,,,Richard Fromberg,R,196.0,AUS,27.7,101601,6.0,,Brett Steven,R,185.0,NZL,28.7,7-6(4) 6-3,3,R16,85.0,8.0,2.0,66.0,42.0,35.0,13.0,10.0,3.0,3.0,1.0,1.0,63.0,39.0,26.0,17.0,11.0,1.0,3.0,73.0,631.0,48.0,869.0
1998-301,Auckland,Hard,32,A,19980112,22,103103,3.0,,Dominik Hrbaty,R,183.0,SVK,20.0,210013,,,Martin Damm Sr,R,188.0,CZE,25.4,6-3 6-4,3,R16,59.0,4.0,2.0,57.0,33.0,27.0,15.0,10.0,3.0,3.0,9.0,1.0,53.0,33.0,25.0,8.0,9.0,4.0,6.0,39.0,930.0,,
1998-301,Auckland,Hard,32,A,19980112,23,101475,,,Carlos Costa,R,183.0,ESP,29.7,101439,8.0,,Javier Sanchez,R,178.0,ESP,29.9,6-0 6-1,3,R16,39.0,5.0,0.0,35.0,17.0,15.0,14.0,7.0,0.0,0.0,1.0,4.0,33.0,22.0,8.0,2.0,6.0,0.0,5.0,54.0,781.0,56.0,776.0
1998-301,Auckland,Hard,32,A,19980112,24,102456,2.0,,Felix Mantilla,R,180.0,ESP,23.3,102103,,Q,Michael Sell,R,180.0,USA,25.3,6-3 7-6(7),3,R16,98.0,1.0,3.0,77.0,51.0,30.0,14.0,10.0,3.0,7.0,2.0,1.0,77.0,45.0,24.0,14.0,11.0,3.0,9.0,16.0,2110.0,159.0,282.0
1998-301,Auckland,Hard,32,A,19980112,25,102701,1.0,,Marcelo Rios,L,175.0,CHI,22.0,102202,,,Kenneth Carlsen,L,190.0,DEN,24.7,5-7 6-4 6-1,3,QF,119.0,6.0,3.0,93.0,55.0,33.0,19.0,14.0,4.0,8.0,5.0,6.0,83.0,43.0,28.0,15.0,15.0,4.0,11.0,10.0,2316.0,96.0,504.0
1998-301,Auckland,Hard,32,A,19980112,26,101647,,,Byron Black,R,175.0,ZIM,28.2,102652,,Q,Christian Vinck,L,183.0,GER,22.3,6-4 2-6 7-5,3,QF,110.0,6.0,0.0,99.0,66.0,42.0,19.0,15.0,7.0,11.0,4.0,5.0,96.0,68.0,50.0,7.0,15.0,5.0,9.0,75.0,616.0,131.0,343.0
1998-301,Auckland,Hard,32,A,19980112,27,101735,,,Richard Fromberg,R,196.0,AUS,27.7,103103,3.0,,Dominik Hrbaty,R,183.0,SVK,20.0,6-2 7-6(6),3,QF,81.0,12.0,6.0,72.0,42.0,37.0,13.0,10.0,1.0,1.0,3.0,2.0,70.0,49.0,33.0,12.0,10.0,6.0,8.0,73.0,631.0,39.0,930.0
1998-301,Auckland,Hard,32,A,19980112,28,102456,2.0,,Felix Mantilla,R,180.0,ESP,23.3,101475,,,Carlos Costa,R,183.0,ESP,29.7,6-2 6-3,3,QF,73.0,1.0,1.0,47.0,35.0,24.0,7.0,8.0,3.0,4.0,3.0,2.0,72.0,34.0,20.0,15.0,9.0,6.0,11.0,16.0,2110.0,54.0,781.0
1998-301,Auckland,Hard,32,A,19980112,29,102701,1.0,,Marcelo Rios,L,175.0,CHI,22.0,101647,,,Byron Black,R,175.0,ZIM,28.2,6-1 6-3,3,SF,54.0,6.0,2.0,40.0,20.0,18.0,14.0,8.0,0.0,0.0,1.0,0.0,47.0,28.0,15.0,8.0,8.0,3.0,7.0,10.0,2316.0,75.0,616.0
1998-301,Auckland,Hard,32,A,19980112,30,101735,,,Richard Fromberg,R,196.0,AUS,27.7,102456,2.0,,Felix Mantilla,R,180.0,ESP,23.3,6-3 7-6(8),3,SF,90.0,12.0,4.0,74.0,51.0,43.0,12.0,11.0,3.0,3.0,2.0,1.0,75.0,47.0,32.0,17.0,10.0,3.0,4.0,73.0,631.0,16.0,2110.0
1998-301,Auckland,Hard,32,A,19980112,31,102701,1.0,,Marcelo Rios,L,175.0,CHI,22.0,101735,,,Richard Fromberg,R,196.0,AUS,27.7,4-6 6-4 7-6(3),3,F,126.0,2.0,4.0,89.0,55.0,41.0,20.0,16.0,0.0,2.0,10.0,0.0,109.0,59.0,43.0,27.0,16.0,3.0,5.0,10.0,2316.0,73.0,631.0
1998-338,Sydney Outdoor,Hard,32,A,19980112,1,102158,1.0,,Patrick Rafter,R,185.0,AUS,25.0,101889,,,Todd Woodbridge,R,178.0,AUS,26.7,6-4 6-3,3,R32,58.0,5.0,1.0,45.0,32.0,27.0,7.0,9.0,1.0,2.0,0.0,1.0,49.0,38.0,22.0,6.0,10.0,2.0,6.0,2.0,3210.0,33.0,1188.0
1998-338,Sydney Outdoor,Hard,32,A,19980112,2,102238,,,Alberto Berasategui,R,173.0,ESP,24.5,102148,,,Fabrice Santoro,R,178.0,FRA,25.0,6-4 6-7(6) 6-3,3,R32,94.0,2.0,5.0,97.0,74.0,49.0,14.0,16.0,7.0,11.0,2.0,5.0,100.0,60.0,41.0,17.0,15.0,6.0,12.0,24.0,1425.0,21.0,1480.0
1998-338,Sydney Outdoor,Hard,32,A,19980112,3,101532,,,Francisco Clavet,L,183.0,ESP,29.2,102563,,,Thomas Johansson,R,180.0,SWE,22.8,6-3 7-5,3,R32,78.0,2.0,5.0,67.0,45.0,35.0,10.0,11.0,5.0,6.0,5.0,3.0,59.0,31.0,19.0,13.0,10.0,3.0,6.0,32.0,1198.0,37.0,959.0
1998-338,Sydney Outdoor,Hard,32,A,19980112,4,101774,,,Todd Martin,R,198.0,USA,27.5,101611,8.0,,Cedric Pioline,R,188.0,FRA,28.5,6-4 5-7 6-3,3,R32,111.0,6.0,2.0,84.0,49.0,31.0,23.0,15.0,3.0,6.0,4.0,4.0,84.0,46.0,30.0,20.0,16.0,3.0,8.0,80.0,579.0,20.0,1534.0
1998-338,Sydney Outdoor,Hard,32,A,19980112,5,102358,,,Thomas Enqvist,R,190.0,SWE,23.8,102845,3.0,,Carlos Moya,R,190.0,ESP,21.3,6-7(6) 6-4 6-4,3,R32,134.0,3.0,3.0,107.0,60.0,46.0,24.0,16.0,7.0,9.0,6.0,1.0,114.0,67.0,41.0,28.0,16.0,7.0,11.0,27.0,1312.0,8.0,2374.0
1998-338,Sydney Outdoor,Hard,32,A,19980112,6,102401,,WC,Scott Draper,L,178.0,AUS,23.6,102227,,Q,Sargis Sargsian,R,180.0,ARM,24.6,7-6(6) 3-6 6-1,3,R32,111.0,4.0,3.0,90.0,50.0,33.0,25.0,14.0,4.0,7.0,2.0,2.0,89.0,51.0,33.0,23.0,14.0,3.0,7.0,77.0,605.0,67.0,665.0
1998-338,Sydney Outdoor,Hard,32,A,19980112,7,102287,,,Albert Portas,R,188.0,ESP,24.1,102796,,,Magnus Norman,R,188.0,SWE,21.6,6-3 6-3,3,R32,51.0,7.0,0.0,46.0,34.0,28.0,8.0,9.0,0.0,0.0,8.0,6.0,54.0,24.0,18.0,12.0,9.0,6.0,9.0,35.0,1083.0,22.0,1450.0
1998-338,Sydney Outdoor,Hard,32,A,19980112,8,102450,6.0,,Tim Henman,R,185.0,GBR,23.3,101185,,WC,Mark Woodforde,L,188.0,AUS,32.3,6-2 3-6 6-4,3,R32,110.0,2.0,3.0,85.0,49.0,41.0,12.0,13.0,3.0,6.0,1.0,3.0,91.0,44.0,28.0,23.0,14.0,8.0,13.0,19.0,1622.0,45.0,881.0
1998-338,Sydney Outdoor,Hard,32,A,19980112,9,102521,,Q,Hendrik Dreekmann,R,188.0,GER,22.9,102374,5.0,,Alex Corretja,R,180.0,ESP,23.7,6-2 6-4,3,R32,69.0,3.0,3.0,49.0,25.0,19.0,15.0,9.0,1.0,2.0,1.0,1.0,50.0,35.0,20.0,8.0,9.0,5.0,9.0,88.0,525.0,13.0,2275.0
1998-338,Sydney Outdoor,Hard,32,A,19980112,10,101727,,,Jason Stoltenberg,R,185.0,AUS,27.7,103031,,,Julian Alonso,R,185.0,ESP,20.4,6-3 6-2,3,R32,60.0,7.0,1.0,54.0,34.0,25.0,12.0,9.0,3.0,4.0,2.0,4.0,41.0,17.0,10.0,12.0,8.0,1.0,5.0,50.0,793.0,36.0,1006.0
1998-338,Sydney Outdoor,Hard,32,A,19980112,11,102344,,,Karol Kucera,R,188.0,SVK,23.8,102854,,,Sjeng Schalken,R,193.0,NED,21.3,6-2 6-2,3,R32,62.0,6.0,7.0,54.0,22.0,16.0,18.0,8.0,4.0,5.0,0.0,3.0,50.0,29.0,17.0,5.0,8.0,7.0,12.0,25.0,1364.0,51.0,792.0
1998-338,Sydney Outdoor,Hard,32,A,19980112,12,103017,,,Nicolas Kiefer,R,183.0,GER,20.5,101843,4.0,,Sergi Bruguera,R,188.0,ESP,26.9,7-5 6-1,3,R32,65.0,11.0,1.0,55.0,35.0,32.0,11.0,10.0,1.0,1.0,2.0,3.0,71.0,37.0,26.0,14.0,9.0,6.0,9.0,31.0,1209.0,12.0,2280.0
1998-338,Sydney Outdoor,Hard,32,A,19980112,13,102610,7.0,,Albert Costa,R,180.0,ESP,22.5,102271,,,Hicham Arazi,L,175.0,MAR,24.2,6-3 6-4,3,R32,60.0,1.0,1.0,54.0,36.0,23.0,12.0,10.0,0.0,2.0,5.0,2.0,50.0,25.0,13.0,14.0,9.0,4.0,8.0,18.0,1714.0,47.0,880.0
1998-338,Sydney Outdoor,Hard,32,A,19980112,14,101320,,,Magnus Gustafsson,R,185.0,SWE,31.0,101868,,Q,Dick Norman,L,203.0,BEL,26.8,7-6(5) 6-3,3,R32,87.0,3.0,6.0,83.0,63.0,45.0,8.0,11.0,6.0,7.0,6.0,4.0,69.0,40.0,27.0,17.0,10.0,3.0,5.0,38.0,942.0,114.0,424.0
1998-338,Sydney Outdoor,Hard,32,A,19980112,15,101833,,Q,Michael Tebbutt,L,190.0,AUS,27.0,101820,,,Marc Rosset,R,201.0,SUI,27.1,4-6 6-4 7-5,3,R32,121.0,9.0,8.0,100.0,58.0,44.0,21.0,16.0,6.0,9.0,6.0,9.0,99.0,58.0,39.0,22.0,16.0,6.0,10.0,144.0,313.0,29.0,1236.0
1998-338,Sydney Outdoor,Hard,32,A,19980112,16,103720,,WC,Lleyton Hewitt,R,180.0,AUS,16.8,102035,2.0,,Jonas Bjorkman,R,183.0,SWE,25.8,6-3 6-7(4) 6-4,3,R32,161.0,5.0,8.0,128.0,66.0,47.0,29.0,16.0,11.0,14.0,12.0,2.0,120.0,62.0,38.0,28.0,15.0,11.0,16.0,200.0,219.0,4.0,2870.0
1998-338,Sydney Outdoor,Hard,32,A,19980112,17,102158,1.0,,Patrick Rafter,R,185.0,AUS,25.0,102238,,,Alberto Berasategui,R,173.0,ESP,24.5,6-3 6-4,3,R16,65.0,10.0,3.0,57.0,40.0,32.0,12.0,10.0,1.0,1.0,0.0,3.0,57.0,40.0,28.0,8.0,9.0,3.0,5.0,2.0,3210.0,24.0,1425.0
1998-338,Sydney Outdoor,Hard,32,A,19980112,18,101774,,,Todd Martin,R,198.0,USA,27.5,101532,,,Francisco Clavet,L,183.0,ESP,29.2,3-6 6-1 7-6(3),3,R16,100.0,14.0,1.0,82.0,59.0,49.0,13.0,14.0,0.0,1.0,2.0,1.0,89.0,66.0,44.0,15.0,14.0,7.0,9.0,80.0,579.0,32.0,1198.0
1998-338,Sydney Outdoor,Hard,32,A,19980112,19,102358,,,Thomas Enqvist,R,190.0,SWE,23.8,102401,,WC,Scott Draper,L,178.0,AUS,23.6,4-6 6-4 6-2,3,R16,103.0,8.0,1.0,80.0,47.0,33.0,18.0,14.0,0.0,3.0,11.0,2.0,90.0,47.0,32.0,18.0,14.0,4.0,9.0,27.0,1312.0,77.0,605.0
1998-338,Sydney Outdoor,Hard,32,A,19980112,20,102450,6.0,,Tim Henman,R,185.0,GBR,23.3,102287,,,Albert Portas,R,188.0,ESP,24.1,7-6(5) 6-4,3,R16,94.0,8.0,1.0,62.0,36.0,29.0,18.0,11.0,1.0,2.0,7.0,6.0,91.0,52.0,32.0,21.0,11.0,8.0,10.0,19.0,1622.0,35.0,1083.0
1998-338,Sydney Outdoor,Hard,32,A,19980112,21,101727,,,Jason Stoltenberg,R,185.0,AUS,27.7,102521,,Q,Hendrik Dreekmann,R,188.0,GER,22.9,7-6(5) 7-5,3,R16,98.0,6.0,1.0,81.0,46.0,33.0,18.0,12.0,7.0,10.0,1.0,3.0,90.0,55.0,31.0,20.0,12.0,9.0,13.0,50.0,793.0,88.0,525.0
1998-338,Sydney Outdoor,Hard,32,A,19980112,22,102344,,,Karol Kucera,R,188.0,SVK,23.8,103017,,,Nicolas Kiefer,R,183.0,GER,20.5,5-0 RET,3,R16,25.0,5.0,4.0,22.0,14.0,12.0,2.0,4.0,2.0,2.0,3.0,2.0,22.0,13.0,8.0,3.0,4.0,5.0,7.0,25.0,1364.0,31.0,1209.0
1998-338,Sydney Outdoor,Hard,32,A,19980112,23,102610,7.0,,Albert Costa,R,180.0,ESP,22.5,101320,,,Magnus Gustafsson,R,185.0,SWE,31.0,3-6 6-4 6-3,3,R16,95.0,7.0,4.0,85.0,60.0,33.0,14.0,14.0,7.0,12.0,4.0,8.0,76.0,43.0,32.0,10.0,14.0,7.0,13.0,18.0,1714.0,38.0,942.0
1998-338,Sydney Outdoor,Hard,32,A,19980112,24,101833,,Q,Michael Tebbutt,L,190.0,AUS,27.0,103720,,WC,Lleyton Hewitt,R,180.0,AUS,16.8,5-7 6-3 7-5,3,R16,184.0,22.0,9.0,113.0,64.0,48.0,21.0,17.0,7.0,11.0,5.0,7.0,100.0,50.0,37.0,20.0,16.0,4.0,9.0,144.0,313.0,200.0,219.0
1998-338,Sydney Outdoor,Hard,32,A,19980112,25,102158,1.0,,Patrick Rafter,R,185.0,AUS,25.0,101774,,,Todd Martin,R,198.0,USA,27.5,6-4 6-7(4) 6-1,3,QF,114.0,13.0,6.0,88.0,44.0,35.0,23.0,14.0,3.0,5.0,7.0,3.0,91.0,64.0,41.0,12.0,15.0,5.0,11.0,2.0,3210.0,80.0,579.0
1998-338,Sydney Outdoor,Hard,32,A,19980112,26,102450,6.0,,Tim Henman,R,185.0,GBR,23.3,102358,,,Thomas Enqvist,R,190.0,SWE,23.8,3-6 7-5 6-4,3,QF,120.0,10.0,2.0,102.0,65.0,42.0,19.0,15.0,5.0,9.0,6.0,5.0,92.0,54.0,35.0,22.0,16.0,11.0,16.0,19.0,1622.0,27.0,1312.0
1998-338,Sydney Outdoor,Hard,32,A,19980112,27,102344,,,Karol Kucera,R,188.0,SVK,23.8,101727,,,Jason Stoltenberg,R,185.0,AUS,27.7,6-3 2-6 6-4,3,QF,115.0,2.0,7.0,85.0,40.0,30.0,21.0,14.0,4.0,8.0,4.0,2.0,93.0,61.0,40.0,16.0,13.0,7.0,11.0,25.0,1364.0,50.0,793.0
1998-338,Sydney Outdoor,Hard,32,A,19980112,28,101833,,Q,Michael Tebbutt,L,190.0,AUS,27.0,102610,7.0,,Albert Costa,R,180.0,ESP,22.5,6-3 6-3,3,QF,68.0,14.0,1.0,53.0,28.0,23.0,17.0,9.0,2.0,2.0,1.0,3.0,71.0,51.0,30.0,10.0,9.0,3.0,6.0,144.0,313.0,18.0,1714.0
1998-338,Sydney Outdoor,Hard,32,A,19980112,29,102450,6.0,,Tim Henman,R,185.0,GBR,23.3,102158,1.0,,Patrick Rafter,R,185.0,AUS,25.0,7-6(5) 7-5,3,SF,100.0,5.0,3.0,81.0,35.0,28.0,24.0,12.0,4.0,7.0,2.0,1.0,73.0,47.0,31.0,12.0,12.0,4.0,8.0,19.0,1622.0,2.0,3210.0
1998-338,Sydney Outdoor,Hard,32,A,19980112,30,102344,,,Karol Kucera,R,188.0,SVK,23.8,101833,,Q,Michael Tebbutt,L,190.0,AUS,27.0,4-6 7-6(6) 6-0,3,SF,113.0,10.0,5.0,89.0,56.0,40.0,19.0,14.0,5.0,7.0,9.0,8.0,107.0,51.0,36.0,25.0,14.0,4.0,8.0,25.0,1364.0,144.0,313.0
1998-338,Sydney Outdoor,Hard,32,A,19980112,31,102344,,,Karol Kucera,R,188.0,SVK,23.8,102450,6.0,,Tim Henman,R,185.0,GBR,23.3,7-5 6-4,3,F,87.0,3.0,9.0,68.0,36.0,30.0,11.0,11.0,4.0,7.0,4.0,2.0,65.0,35.0,25.0,12.0,11.0,5.0,10.0,25.0,1364.0,19.0,1622.0
1998-580,Australian Open,Hard,128,G,19980119,1,101948,1.0,,Pete Sampras,R,185.0,USA,26.4,102854,,,Sjeng Schalken,R,193.0,NED,21.3,7-5 6-4 6-2,5,R128,102.0,17.0,2.0,94.0,66.0,61.0,13.0,15.0,0.0,1.0,5.0,3.0,114.0,71.0,47.0,18.0,15.0,9.0,14.0,1.0,4547.0,52.0,792.0
1998-580,Australian Open,Hard,128,G,19980119,2,102106,,,Davide Sanguinetti,R,188.0,ITA,25.4,103252,,,Alberto Martin,R,175.0,ESP,19.4,6-0 3-6 7-6(8) 6-3,5,R128,155.0,1.0,1.0,128.0,74.0,48.0,28.0,19.0,6.0,12.0,0.0,7.0,131.0,82.0,50.0,14.0,17.0,6.0,14.0,94.0,519.0,111.0,441.0
1998-580,Australian Open,Hard,128,G,19980119,3,101320,,,Magnus Gustafsson,R,185.0,SWE,31.0,102615,,Q,Dennis Van Scheppingen,R,185.0,NED,22.5,6-4 6-3 6-0,5,R128,110.0,3.0,1.0,86.0,52.0,28.0,22.0,12.0,5.0,8.0,1.0,2.0,105.0,68.0,32.0,16.0,13.0,13.0,22.0,38.0,960.0,121.0,399.0
1998-580,Australian Open,Hard,128,G,19980119,4,101792,,,Slava Dosedel,R,183.0,CZE,27.4,101589,,,Arnaud Boetsch,R,183.0,FRA,28.8,6-4 3-6 6-3 7-6(2),5,R128,140.0,2.0,1.0,118.0,75.0,54.0,25.0,20.0,3.0,6.0,0.0,5.0,129.0,73.0,49.0,26.0,20.0,6.0,10.0,41.0,910.0,107.0,459.0
1998-580,Australian Open,Hard,128,G,19980119,5,101532,,,Francisco Clavet,L,183.0,ESP,29.2,102694,,Q,Lars Burgsmuller,R,183.0,GER,22.1,2-6 6-2 6-3 6-4,5,R128,140.0,0.0,1.0,97.0,66.0,49.0,15.0,17.0,7.0,10.0,5.0,7.0,137.0,89.0,57.0,17.0,18.0,7.0,13.0,32.0,1198.0,142.0,324.0
1998-580,Australian Open,Hard,128,G,19980119,6,101613,,,Malivai Washington,R,180.0,USA,28.5,102118,,,Radomir Vasek,R,188.0,CZE,25.3,6-2 6-4 4-6 7-5,5,R128,165.0,22.0,6.0,173.0,113.0,90.0,22.0,20.0,5.0,8.0,2.0,8.0,136.0,70.0,42.0,33.0,20.0,6.0,12.0,230.0,183.0,109.0,443.0
1998-580,Australian Open,Hard,128,G,19980119,7,102271,,,Hicham Arazi,L,175.0,MAR,24.2,102521,,,Hendrik Dreekmann,R,188.0,GER,22.9,7-6(2) 6-3 6-2,5,R128,111.0,5.0,2.0,116.0,72.0,55.0,19.0,15.0,7.0,9.0,3.0,5.0,110.0,73.0,48.0,10.0,14.0,9.0,14.0,47.0,880.0,80.0,582.0
1998-580,Australian Open,Hard,128,G,19980119,8,102882,15.0,,Mark Philippoussis,R,196.0,AUS,21.1,102231,,,Alex Calatrava,R,190.0,ESP,24.5,7-6(0) 6-4 7-6(4),5,R128,111.0,22.0,1.0,120.0,95.0,84.0,15.0,17.0,0.0,0.0,20.0,3.0,129.0,73.0,65.0,29.0,17.0,5.0,6.0,17.0,1809.0,110.0,443.0
1998-580,Australian Open,Hard,128,G,19980119,9,102344,,,Karol Kucera,R,188.0,SVK,23.8,101843,10.0,,Sergi Bruguera,R,188.0,ESP,27.0,3-6 7-5 6-1 RET,5,R128,107.0,11.0,8.0,115.0,59.0,47.0,22.0,14.0,5.0,8.0,1.0,3.0,77.0,42.0,29.0,17.0,15.0,5.0,10.0,20.0,1569.0,12.0,2280.0
1998-580,Australian Open,Hard,128,G,19980119,10,101888,,,Daniel Vacek,R,190.0,CZE,26.8,103720,,WC,Lleyton Hewitt,R,180.0,AUS,16.9,6-2 6-4 1-6 2-6 6-3,5,R128,195.0,8.0,7.0,165.0,85.0,58.0,35.0,21.0,12.0,19.0,4.0,10.0,137.0,73.0,54.0,23.0,21.0,10.0,17.0,54.0,782.0,162.0,281.0
1998-580,Australian Open,Hard,128,G,19980119,11,102110,,,Daniel Nestor,L,190.0,CAN,25.3,101582,,,Gilbert Schaller,R,180.0,AUT,28.8,6-3 6-0 7-6(6),5,R128,96.0,13.0,10.0,118.0,69.0,59.0,21.0,14.0,1.0,1.0,2.0,1.0,80.0,55.0,35.0,16.0,13.0,0.0,4.0,108.0,445.0,98.0,490.0
1998-580,Australian Open,Hard,128,G,19980119,12,210013,,,Martin Damm Sr,R,188.0,CZE,25.4,101185,,,Mark Woodforde,L,188.0,AUS,32.3,6-4 7-6(3) 3-0 RET,5,R128,122.0,4.0,6.0,103.0,68.0,41.0,18.0,13.0,2.0,6.0,4.0,6.0,94.0,58.0,32.0,13.0,13.0,2.0,8.0,,,45.0,881.0
1998-580,Australian Open,Hard,128,G,19980119,13,102025,,,Mikael Tillstrom,R,185.0,SWE,25.8,102233,,WC,Leander Paes,R,178.0,IND,24.5,6-3 6-2 6-2,5,R128,90.0,1.0,1.0,69.0,57.0,43.0,7.0,13.0,5.0,7.0,0.0,4.0,108.0,72.0,39.0,11.0,12.0,10.0,17.0,88.0,526.0,124.0,378.0
1998-580,Australian Open,Hard,128,G,19980119,14,102205,,Q,Sebastien Lareau,R,183.0,CAN,24.7,102796,,,Magnus Norman,R,188.0,SWE,21.6,6-4 6-7(5) 7-6(6) 6-7(4) 7-5,5,R128,250.0,20.0,3.0,216.0,154.0,120.0,31.0,29.0,9.0,12.0,20.0,9.0,251.0,133.0,105.0,54.0,29.0,10.0,15.0,187.0,243.0,23.0,1450.0
1998-580,Australian Open,Hard,128,G,19980119,15,101735,,,Richard Fromberg,R,196.0,AUS,27.7,102464,,WC,Todd Larkham,R,178.0,AUS,23.2,2-6 6-3 6-4 3-6 6-3,5,R128,197.0,14.0,8.0,152.0,86.0,68.0,28.0,23.0,7.0,13.0,1.0,4.0,171.0,101.0,66.0,32.0,22.0,12.0,18.0,56.0,777.0,199.0,220.0
1998-580,Australian Open,Hard,128,G,19980119,16,102845,7.0,,Carlos Moya,R,190.0,ESP,21.3,101821,,WC,Peter Tramacchi,R,185.0,AUS,27.1,6-4 6-3 6-7(6) 7-6(3),5,R128,162.0,6.0,4.0,145.0,89.0,64.0,33.0,21.0,7.0,10.0,15.0,7.0,177.0,109.0,82.0,25.0,22.0,9.0,15.0,9.0,2374.0,175.0,259.0
